2025-04-01 21:20:30 - INFO - Loading RoBERTa model and tokenizer...
2025-04-01 21:20:48 - INFO - Starting RoBERTa detection process
2025-04-01 21:20:48 - INFO - Will modify input file directly: .\gemini2FlashIterationsWithScores.json
2025-04-01 21:20:48 - INFO - Temporary results will be saved to: .\temp\temp_results_20250401_212048.json
2025-04-01 21:20:48 - INFO - Loading data from: .\gemini2FlashIterationsWithScores.json
2025-04-01 21:20:48 - INFO - Processing 35 entries...
2025-04-01 21:20:49 - INFO - RoBERTa model and tokenizer loaded successfully
2025-04-01 21:20:49 - INFO - Processing entry 1/35 (ID: 1) - 0.0% complete
2025-04-01 21:20:49 - INFO -   Checking original text for entry 1...
2025-04-01 21:20:50 - INFO -   Original text score: 99.52
2025-04-01 21:20:50 - INFO -   Checking summarized text for entry 1...
2025-04-01 21:20:50 - INFO -   Summarized text score: 8.17
2025-04-01 21:20:50 - INFO -   Processing 10 iterations for entry 1...
2025-04-01 21:20:50 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 21:20:50 - INFO -   Iteration 1 score: 0.02
2025-04-01 21:20:50 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 21:20:50 - INFO -   Iteration 2 score: 0.02
2025-04-01 21:20:50 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 21:20:51 - INFO -   Iteration 3 score: 0.02
2025-04-01 21:20:51 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 21:20:51 - INFO -   Iteration 4 score: 0.03
2025-04-01 21:20:51 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 21:20:51 - INFO -   Iteration 5 score: 0.02
2025-04-01 21:20:51 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 21:20:52 - INFO -   Iteration 6 score: 0.02
2025-04-01 21:20:52 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 21:20:52 - INFO -   Iteration 7 score: 0.03
2025-04-01 21:20:52 - INFO -   Checking iteration 8/10 (80.0%)...
